year,population,gdp,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_demand,electricity_generation,electricity_share_energy,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_pct,fossil_cons_change_twh,fossil_elec_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,greenhouse_gas_emissions,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,net_elec_imports,net_elec_imports_share_demand,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,other_renewables_share_energy,per_capita_electricity,primary_energy_consumption,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy
1970,15032509320.0,43392084220096.0,118.315,18.717,93.669,61.215,0.0,0.0,0.0,1.992,0.0,78.34300000000002,1480.724,495872.125,106185.35399999999,0.0,0.0,1207.703,3793.727,391018.623,105420.318,0.0,1706.877,0.0,0.0,0.0,790.641,21133.791,2120542.468,145.931,461.409,19639.294,0.0,0.0,1308468.0659999999,326755.984,0.0,5804.934,17304.759000000002,4836.389999999999,58592.754,0.0,0.0,325359.19899999996,774.31,-1185.5500000000002,388172.733,81863.211,0.0,674.981,0.0,1162.364,956.182,21279.505,66587.21,7196.337,196897.661,0.0,571.139,1210.546,1336.782,23234.157,39166.229,5792.801,204478.36800000002,0.0,595.066,0.0,0.0,1998.728,306.171,1390.222,1612.752,489.941,4576.206999999999,0.0,13.975,941.434,13478.386,164091.008,0.0,0.0,1094832.771,2057.162,22398.088,8768100.875,244683.367,0.0,3423.082,503.217,161.152,0.0,1065.691,47.528999999999996,984.2570000000001,0.0,2910.8309999999997,0.0,0.0,7.96,0.0,352103.283,1188.314,1030.6109999999999,21843.935,37553.478,5302.860000000001,199902.161,0.0,581.087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971,15329621476.0,22466406564480.0,-6.460999999999999,0.01399999999999997,90.413,61.227999999999994,0.0,0.0,0.0,1.815,0.0,550.047,-753.5709999999999,472618.385,105432.876,0.0,0.0,121.54699999999998,-1320.67,377433.419,104099.655,0.0,1623.956,0.0,0.0,0.0,2070.546,14206.472,2165122.292,143.874,353.277,12647.063,0.0,0.0,1372544.36,339510.3,0.0,6001.88,2712.182,4232.236,62828.656,0.0,0.0,339498.843,1468.771,6010.576,423827.368,87873.793,0.0,740.811,0.0,428.406,919.431,22199.454,70113.008,7507.45,207323.404,0.0,568.312,523.286,1493.464,24728.139,47058.257,7472.870999999999,216304.692,0.0,598.12,0.0,0.0,1132.3790000000001,539.483,1929.7040000000002,2088.156,680.068,5925.168,0.0,17.602,2188.256,9234.231,173333.369,0.0,0.0,1136588.666,801.3040000000001,15364.966,8905802.064,260048.327,0.0,3637.115,537.862,171.956,0.0,837.596,31.689,1034.409,0.0,3077.412,0.0,0.0,10.389,0.0,366323.158,444.96,953.977,22798.431,44970.102,6792.8,210379.522,0.0,580.515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1972,15626455436.0,23537366289984.0,102.331,6.672,102.867,67.9,0.0,0.0,0.0,1.923,0.0,437.366,1088.6309999999999,464443.058,106521.514,0.0,0.0,11938.88,-552.021,380574.024,103547.626,0.0,1558.375,0.0,0.0,0.0,622.817,19631.231,2266494.584,145.127,404.524,17659.464,0.0,0.0,1437405.662,357169.769,0.0,5987.722,1875.1779999999999,3602.947,66431.606,0.0,0.0,357608.48,6009.431,4973.929,475662.181,92847.72,0.0,764.4540000000001,0.0,1234.571,1028.815,23228.262,73001.955,7855.376,215865.995,0.0,574.322,1328.601,1830.108,26558.243000000002,49500.115,8067.901,228472.652,0.0,612.278,0.0,0.0,3178.4900000000002,757.9889999999999,2687.697,3303.9010000000003,947.1990000000001,9374.868,0.0,25.739,790.635,13109.545,186442.911,0.0,0.0,1215860.112,5062.576,15521.681,8960550.317,275570.012,0.0,3664.8849999999998,574.497,184.036,0.0,366.63100000000003,36.633,1089.884,0.0,3239.208,0.0,0.0,10.295,0.0,385954.385,1239.671,1072.118,23870.551,46196.215,7120.701,219097.789,0.0,586.539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1973,15926271472.0,25501601920960.0,-60.46,-3.7329999999999997,90.123,64.17,0.0,0.0,0.0,1.532,0.0,584.446,3037.102,468621.59400000004,109558.606,0.0,0.0,-354.017,1519.794,382115.089,105067.416,0.0,1502.7450000000001,0.0,0.0,0.0,711.096,22486.465,2383852.732,144.767,514.994,21058.817,0.0,0.0,1502258.913,378228.581,0.0,6001.128,1200.201,3255.295,69686.90299999999,0.0,0.0,402257.556,2066.986,4868.161,640698.28,97715.878,0.0,802.116,0.0,385.538,322.888,23551.152000000002,77635.716,7964.573,229567.96600000001,0.0,554.553,797.568,1258.3029999999999,27816.542999999998,52579.038,8480.389,246228.674,0.0,598.872,0.0,0.0,9497.626,897.1899999999999,3584.886,4667.434,1263.386,13243.914,0.0,32.905,818.498,14935.783,201378.691,0.0,0.0,1266654.675,1877.48,26167.658,9364791.873,301737.667,0.0,3696.261,616.432,197.536,0.0,279.747,41.935,1145.59,0.0,3416.843,0.0,0.0,9.89,0.0,408440.853,443.9,361.112,24231.659,47911.604999999996,7217.0,232984.758,0.0,565.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1974,16225087006.0,25706877499392.0,-14.984000000000002,-0.1359999999999999,85.81099999999999,64.034,0.0,0.0,0.0,1.384,0.0,221.77200000000002,119.16,473118.41,109677.769,0.0,0.0,4484.673,465.847,377912.289,105533.25899999999,0.0,1506.609,0.0,0.0,0.0,156.842,2212.224,2326191.161,140.218,172.346,-1101.7440000000001,0.0,0.0,1520055.732,377297.20900000003,0.0,6041.019,1264.253,1842.48,71533.823,0.0,0.0,386172.157,1574.921,2110.145,767478.678,99826.024,0.0,848.789,0.0,1078.98,2289.4809999999998,25840.636,81976.024,8738.834,242402.23,0.0,601.726,1416.866,3416.373,31232.917999999998,55746.81,9554.417,262887.392,0.0,658.981,0.0,0.0,3389.7760000000003,1086.359,4671.243,5744.724,1646.243,16300.744,0.0,43.122,45.394999999999996,-3170.223,198208.473,0.0,0.0,1203936.515,410.221,961.1310000000001,8290867.026,302698.797,0.0,3685.617,657.088,210.976,0.0,471.996,40.653999999999996,1381.515,0.0,4175.316,0.0,0.0,12.752,0.0,410653.073,1054.2450000000001,2330.012,26561.676,50002.081,7908.175,246586.645,0.0,615.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1975,16518361796.0,26125330816768.0,-30.094,-2.851,80.557,61.18000000000001,0.0,0.0,0.0,1.287,0.0,119.96599999999998,1879.897,447042.292,111557.67300000001,0.0,0.0,1788.434,6260.775000000001,396570.027,111794.038,0.0,1483.3,0.0,0.0,0.0,234.836,1764.2420000000002,2287140.224,138.651,101.673,-491.8609999999999,0.0,0.0,1459944.807,376805.344,0.0,6004.964,877.73,127.80399999999999,71661.625,0.0,0.0,417520.025,233.85600000000002,-48.151999999999916,870423.338,99777.869,0.0,868.008,0.0,422.34000000000003,316.887,26157.517,82344.31599999999,8846.0,243491.258,0.0,621.4540000000001,2006.506,2170.17,33403.083,59956.34099999999,10324.093,272888.526,0.0,695.0360000000001,0.0,0.0,6271.351,1848.228,6519.4710000000005,8763.277,2297.597,24865.925,0.0,58.094,166.201,-2413.623,195794.85499999998,0.0,0.0,1149619.727,810.052,-16968.775,7146374.804,285730.026,0.0,3653.661,664.987,214.157,0.0,609.17,7.902000000000001,1495.574,0.0,4520.448,0.0,0.0,14.204,0.0,412417.306,423.41700000000003,321.947,26883.614,51193.066999999995,8026.495,248022.603,0.0,636.939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1976,16807734406.0,27363606401280.0,-20.207,-0.278,76.222,60.902,0.0,0.0,0.0,1.159,0.0,518.729,4151.0289999999995,456212.375,115708.708,0.0,0.0,588.956,3042.078,408360.739,114836.11200000001,0.0,1454.3990000000001,0.0,0.0,0.0,577.971,22101.823,2347351.421,138.749,481.226,20970.171000000002,0.0,0.0,1531381.308,397775.518,0.0,6027.948,1640.377,4338.179,75999.803,0.0,0.0,390328.571,2030.3410000000001,4128.007,931957.75,103905.875,0.0,904.679,0.0,69.163,-225.065,25932.453999999998,80645.38799999999,8769.886,238467.537,0.0,589.119,346.471,954.154,34357.234,60639.509,10653.141,273496.06,0.0,672.052,0.0,0.0,776.975,1107.763,7627.229,10708.885,2688.0,30386.622,0.0,66.557,680.091,12658.469000000001,208453.324,0.0,0.0,1227257.598,6437.712,25154.694,7482985.943,310884.714,0.0,3668.866,736.711,237.071,0.0,286.615,71.715,1525.095,0.0,4622.495,0.0,0.0,15.222,0.0,434519.135,95.81,-153.612,26730.005,49930.627,7965.142,243109.443,0.0,605.499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1977,17097495137.0,28472450456320.0,463.73400000000004,25.228,127.047,86.136,0.0,0.0,0.0,1.838,0.0,1077.001,3269.727,453671.167,118978.433,0.0,0.0,428.552,3133.159,417101.889,117969.27500000001,0.0,1432.692,0.0,0.0,0.0,611.723,15565.856,2426292.2770000002,140.16,333.234,12440.48,0.0,0.0,1579620.848,410334.407,0.0,6025.713,855.826,2499.525,78503.315,0.0,0.0,438073.228,926.37,4753.594,1041555.0449999999,108659.46800000001,0.0,934.491,0.0,995.817,1050.472,26982.921000000002,83319.189,9125.135,246373.943,0.0,682.357,997.822,2979.611,37336.85,63159.523,11657.284,288843.156,0.0,774.287,0.0,0.0,97.616,1863.103,9490.337,13266.021999999999,3344.5950000000003,37642.531,0.0,75.04899999999999,512.268,6812.996,215266.325,0.0,0.0,1245636.868,795.609,10545.8,6888399.976000001,321430.514,0.0,3658.523,777.529,249.878,0.0,745.991,40.781,1565.616,0.0,4767.509,0.0,0.0,15.046,0.0,450084.989,1108.157,1116.506,27846.511,49893.506,8312.69,251200.625,0.0,699.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1978,17389658650.0,29770209404800.0,316.616,29.696,194.111,115.832,0.0,0.0,0.0,2.65,0.0,40.213,1350.3339999999998,456811.09,120328.76,0.0,0.0,253.62599999999998,1448.087,418478.41599999997,119417.363,0.0,1395.026,0.0,0.0,0.0,502.213,18185.931,2493966.536,141.033,347.192,14247.447,0.0,0.0,1620130.508,424581.857,0.0,6009.249,1391.824,3272.294,81778.633,0.0,0.0,452085.599,2387.463,2057.025,1062823.699,110716.495,0.0,974.599,0.0,614.701,2132.111,29115.034,86989.378,9846.178,257226.655,0.0,685.716,958.51,3758.365,41095.215000000004,68009.142,12807.882,305751.206,0.0,790.751,0.0,0.0,6502.433,1549.559,11039.899,15303.032,3890.694,43422.586,0.0,86.916,481.205,9801.89,225068.221,0.0,0.0,1279234.232,2099.241,2181.0060000000003,6479743.677,323611.52,0.0,3639.62,824.483,264.411,0.0,681.108,46.952,1636.9170000000001,0.0,4990.5,0.0,0.0,15.462,0.0,468270.928,672.925,2208.803,30055.321,52706.108,8917.188,262328.626,0.0,703.8340000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05399999999999999,0.063,0.602,0.021,1.783,0.0,0.0
1979,17689437571.0,30854909290112.0,179.658,28.052,249.785,143.88400000000001,0.0,0.0,0.0,3.224,0.0,9248.508000000002,5529.625,473011.878,125858.387,0.0,0.0,449.276,7144.141,434868.673,126561.504,0.0,1424.0,0.0,0.0,0.0,685.018,15991.694,2682065.222,144.88,345.936,13831.435,0.0,0.0,1682837.9340000001,438514.63,0.0,6076.704,1065.003,4977.3060000000005,86758.705,0.0,0.0,584373.508,1616.327,7568.429,1223360.602,118284.927,0.0,1012.328,0.0,653.662,1441.076,30556.118,92620.06,10333.522,273876.515,0.0,704.608,843.601,2000.659,43095.868,73474.487,13445.392,328262.272,0.0,823.296,0.0,0.0,11562.49,473.226,11513.129,17179.968,4057.4700000000003,48748.414,0.0,100.369,381.555,3481.338,228549.563,0.0,0.0,1296334.362,732.313,13454.723,6491526.074,337066.244,0.0,3640.379,882.713,284.06,0.0,43080.0,58.235,1798.006,0.0,5467.227,0.0,0.0,15.1,0.0,484262.615,688.289,1527.427,31582.75,56294.52,9387.925000000001,279513.86,0.0,722.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,0.063,0.126,1.204,0.042,3.559,0.0,0.0
1980,18170918662.0,63858242178352.0,128.14,26.18,294.745,170.067,0.0,0.0,0.0,3.775,0.0,1409.532,3108.887,486313.332,128967.284,0.0,0.0,-460.984,-3348.183,415987.843,123213.323,0.0,1466.39,0.0,0.0,0.0,180.714,-4442.16,4599981.851,275.058,76.143,-6238.571,0.0,0.0,1660916.386,432368.635,0.0,6156.748,635.0459999999999,705.688,87464.393,0.0,0.0,576688.897,100.25699999999996,-2463.024,1187038.022,115823.011,0.0,1051.754,0.0,169.27,573.225,31129.338,92520.412,10527.374,273581.863,0.0,708.623,391.752,1791.048,44886.917,74685.861,14014.208,335646.314,0.0,843.252,0.0,0.0,499.90999999999997,1132.761,12645.89,19781.408,4456.677,56130.031,0.0,115.35300000000001,55.73499999999997,-10047.786,218501.77500000002,0.0,0.0,1239555.945,12900.141,-7842.9039999999995,5541708.408,329223.33400000003,0.0,3638.596,941.491,304.368,0.0,751.105,58.775999999999996,1880.673,0.0,5707.0470000000005,0.0,0.0,15.505,0.0,816839.629,198.76899999999998,658.286,32241.03,54904.454,9557.529,279516.28500000003,0.0,727.901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525.0,0.091,0.217,2.1029999999999998,0.07,6.22,0.0,0.0
1981,18493835614.0,32558184450576.0,-63.714,-15.437999999999999,263.447,154.62800000000001,0.0,0.0,0.0,3.476,0.0,1994.6599999999999,1571.392,469767.70399999997,130538.682,0.0,0.0,783.022,2122.389,478537.596,168722.457,0.0,1538.612,0.0,0.0,0.0,972.586,-6654.067,4352624.9120000005,267.136,56.757,-5639.115000000001,0.0,0.0,1610319.7789999999,426916.744,0.0,6291.011,482.712,908.508,88375.75200000001,0.0,0.0,563581.294,393.286,1729.496,1130341.361,117552.5,0.0,1079.845,0.0,577.305,661.963,31791.296,96153.721,10751.242,284325.523,0.0,739.816,746.67,3131.123,48018.042,82556.053,15095.323,363217.24,0.0,908.989,0.0,0.0,890.701,2421.507,15067.396,25253.798,5310.0689999999995,71658.019,0.0,148.075,3.4150000000000005,-8113.433,210388.34399999998,0.0,0.0,1211161.671,660.3290000000001,-20360.996,4448336.153,308862.342,0.0,3672.55,1004.564,325.774,0.0,805.284,63.069,2329.656,0.0,7017.112,0.0,0.0,17.616,0.0,810185.556,603.212,709.621,32950.644,57302.256,9785.254,291559.221,0.0,760.913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.217,2.102,0.07,6.217,0.0,0.0
1982,18828031492.0,32970360968672.0,203.04999999999998,45.209,348.132,199.83599999999998,0.0,0.0,0.0,4.531000000000001,0.0,61034.829,1437.792,475225.548,131976.476,0.0,0.0,657.223,6038.794,493556.652,174761.248,0.0,1625.551,0.0,0.0,0.0,464.57,-2075.717,4299817.598,270.838,106.539,-4998.039000000001,0.0,0.0,1609971.937,422394.143,0.0,6450.672,3126.113,345.192,88722.13,0.0,0.0,579739.55,968.486,-350.139,1159811.294,117202.363,0.0,1127.703,0.0,-41.36800000000001,560.653,32351.963,95828.22600000001,10940.844,283363.004,0.0,761.265,200.602,2033.413,50051.460999999996,83419.946,15753.789,368244.539,0.0,949.328,0.0,0.0,372.693,1273.202,16340.596,27145.385,5758.768,77025.431,0.0,164.127,-34.415000000000006,-6753.863,203634.47,0.0,0.0,1172492.667,1258.078,-14496.04,3753331.815,294366.295,0.0,3697.415,1158.746,373.913,0.0,1225.487,154.18200000000002,2511.927,0.0,7546.666,0.0,0.0,19.403,0.0,808109.84,-90.085,760.212,33710.867,56274.562,9995.018,291219.104,0.0,785.198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533.3299999999999,0.168,0.385,3.704,0.133,10.953,0.0,0.0
1983,19164172267.0,33913654274496.0,227.38799999999998,67.518,475.78000000000003,267.352,0.0,0.0,0.0,6.24,0.0,865.3280000000001,3926.5209999999997,480350.43,135902.988,0.0,0.0,1440.139,-772.472,493096.908,173988.781,0.0,1684.903,0.0,0.0,0.0,506.845,11872.922,4184331.238,272.126,132.263,3593.488,0.0,0.0,1625904.426,426177.46,0.0,6521.77,750.138,1466.732,90189.008,0.0,0.0,576316.594,1299.959,787.5229999999999,1158321.1130000001,117989.894,0.0,1161.765,0.0,112.12199999999999,1388.478,33740.428,101350.04999999999,11410.405999999999,299691.008,0.0,759.681,2045.147,3801.189,53852.649,93834.67,17359.796,396760.32,0.0,978.23,0.0,0.0,924.39,2220.298,18560.891,31221.71,6541.25,88592.067,0.0,192.447,12.173999999999987,-1774.6009999999999,201859.874,0.0,0.0,1138283.457,844.38,-3980.351,3551653.02,290385.946,0.0,3675.105,1283.297,414.237,0.0,312.618,124.449,2669.971,0.0,8027.785,0.0,0.0,19.818,0.0,819982.748,205.523,1580.894,35291.756,62612.962,10818.55,308168.258,0.0,785.784,0.0,0.045,0.05399999999999999,0.024999999999999998,0.018000000000000002,0.073,0.0,0.0,466.405,0.278,0.671,5.824,0.22799999999999998,17.223,0.0,0.043000000000000003
1984,19500297284.0,35464304660752.0,127.24,52.153000000000006,569.0949999999999,319.505,0.0,0.0,0.0,7.234,0.0,662.433,5851.007,504963.489,141753.997,0.0,0.0,800.6129999999999,7014.987,502904.29,181003.771,0.0,1696.279,0.0,0.0,0.0,1154.2649999999999,37117.174,4203816.426,270.307,257.939,17231.783,0.0,0.0,1670334.939,443409.24199999997,0.0,6478.332,1411.914,7292.559,97481.569,0.0,0.0,628165.021,1718.646,10110.27,1208062.958,128100.16100000001,0.0,1207.277,0.0,706.3679999999999,1106.627,34847.059,102776.888,11784.643,303910.154,0.0,764.912,1840.55,5362.380999999999,59215.028,100553.75,19132.752,418911.111,0.0,1021.668,0.0,0.0,1584.185,4054.6400000000003,22615.531,37349.622,7970.186,105980.099,0.0,229.096,153.915,4179.3369999999995,206039.198,0.0,0.0,1147814.299,770.925,5850.958,3503689.376,296236.906,0.0,3574.771,1431.953,462.572,0.0,86.984,148.652,2813.924,0.0,8464.925,0.0,0.0,20.375,0.0,857099.93,631.889,1307.741,36599.492,63204.131,11162.56,312931.011,0.0,792.573,561.21,0.06,0.11399999999999999,0.064,0.036000000000000004,0.188,0.0,0.0,709.078,0.234,0.905,7.327999999999999,0.308,21.669,0.0,0.053
1985,20099720055.0,39621958454656.0,127.582,62.318,676.5649999999999,381.82399999999996,0.0,0.0,0.0,8.361,0.0,4095.093,5923.380999999999,626942.29,147613.40600000002,59528.639,22658.451,1199.25,8439.877999999999,609579.178,193371.915,1722.862,1908.567,0.0,60717.911,1132.301,2520.5570000000002,24684.724,4766665.8950000005,327.89,283.235,7547.5509999999995,103322.049,37160.627,2131460.488,451134.428,3396.2889999999998,7341.902,1166.868,1828.48,99453.443,28357.441,8210.937,751284.26,1417.492,4692.104,1526156.391,138331.835,841.444,1534.213,0.0,485.80199999999996,535.799,35332.005,105794.418,11948.643,312832.95,2566.099,820.431,949.371,4847.562,64063.67,123719.842,21293.873,457006.407,2818.7219999999998,1158.098,0.0,0.0,2219.475,4202.53,26870.002,47476.97,9469.554,134716.613,870.746,308.466,158.356,-80.07900000000026,205749.36599999998,15435.978,6291.241,1330566.663,373.067,-3241.23,3383092.687,299825.815,831.98,3899.124,1478.378,478.403,0.0,2749.784,43.418,2911.402,0.0,8792.267,86.535,0.0,20.762,370495.952,896574.0769999999,3038.7509999999997,645.029,37193.672,76242.868,11824.317,322289.792,1947.9759999999999,849.632,566.079,0.096,0.21000000000000002,0.106,0.072,0.316,0.0,0.0,352.935,0.402,1.31,11.136,0.441,32.93,0.189,0.07600000000000001
1986,20455736017.0,40992191383808.0,157.548,93.91199999999999,841.705,475.736,0.0,0.0,0.0,10.03,0.0,315.234,1473.904,621017.404,149087.312,60200.039,23185.978,424.29,4505.985,620321.53,197877.9,1736.76,1935.706,0.0,62498.152,1144.308,901.692,19934.357,4827091.573,336.446,264.674,8719.169,104592.076,38025.608,2173612.534,460464.531,3397.437,7414.587,1639.582,939.351,100393.49799999999,28672.667,8230.375,796997.13,1459.831,3084.1169999999997,1547153.579,141415.946,842.046,1585.821,0.0,524.162,341.073,35673.077,104487.53099999999,12063.988,308968.488,2527.933,815.6229999999999,781.65,2535.965,66599.639,126396.325,22154.42,466812.479,2840.065,1185.413,0.0,0.0,515.184,1974.6889999999999,28844.695,51815.353,10165.476999999999,147026.836,919.432,337.18,283.373,6485.862,212235.231,15719.367,6609.254,1365039.923,511.71500000000003,15589.381,3544690.602,315415.195,818.633,3893.069,1603.088,519.336,0.0,2181.119,124.70500000000001,3303.028,0.0,9966.157000000001,93.348,0.0,22.402,378833.024,916508.854,666.354,561.273,37754.948000000004,74580.977,11988.944,319785.637,1920.634,848.231,183.768,0.06,0.27,0.13399999999999998,0.09,0.39299999999999996,0.001,0.0,817.263,1.545,2.859,26.08,0.9680000000000001,77.121,0.432,0.17600000000000002
1987,20821970939.0,42449069331840.0,9.005,6.234,835.988,481.97,0.0,0.0,0.0,9.831,0.0,709.476,5809.529,622266.794,154896.831,62532.547,24468.323,727.713,3697.172,622992.731,201575.072,1746.968,1938.15,0.0,65474.15,1161.062,1919.586,30526.325,4973672.508,344.553,281.463,15054.237,108225.456,39904.435,2181596.666,475518.766,3400.186,7390.159,3601.4480000000003,5263.141,105656.643,29501.728,8731.64,802499.91,1511.064,6996.109,1531654.6,148412.07,855.567,1610.215,0.0,865.144,517.483,36190.561,109603.72200000001,12238.989,324097.013,2510.911,826.204,1053.633,3079.66,69679.3,132295.145,23203.529,489284.435,2824.441,1209.842,0.0,0.0,835.3389999999999,2443.657,31288.347,54286.108,11026.672,154037.638,948.177,351.141,239.84,4065.023,216300.256,16191.18,6704.472,1361730.742,448.61899999999997,1233.938,3316145.559,316649.124,797.656,3841.803,1714.291,555.354,0.0,162.675,111.207,3413.725,0.0,10285.849,88.599,0.0,22.406,391923.807,947016.23,983.429,635.999,38390.95,78009.032,12176.856,335246.804,1876.262,858.699,-466.083,-0.084,0.186,0.08299999999999999,0.066,0.247,0.0,0.0,448.515,1.169,4.0329999999999995,36.544000000000004,1.364,108.061,0.636,0.257
1988,21189838860.0,44183964862912.0,34.063,24.384,862.951,506.356,0.0,0.0,0.0,10.022,0.0,-5.981000000000003,4466.357,624681.116,159363.19,63347.568,25301.789,623.076,4362.559,621691.275,205937.628,1708.41,1906.576,0.0,68304.576,1168.94,1973.796,34226.112,5106282.803,344.73199999999997,270.652,15896.664999999999,110454.243,41298.484,2201573.573,491415.429,3376.442,7362.896,891.366,4764.811,110421.451,29889.505999999998,8855.993,824481.301,707.427,6398.222,1550081.489,154810.293,879.737,1647.601,0.0,573.192,1129.722,37320.289,111933.057,12621.043,330984.834,2537.225,833.908,737.4540000000001,4009.8140000000003,73689.106,138343.261,24579.377,507913.653,2921.105,1237.104,0.0,0.0,377.33099999999996,2800.427,34088.776,58244.027,12013.605,165268.28399999999,991.664,370.165,308.996,6819.821,223120.077,17217.171000000002,7140.702,1385931.388,1064.806,13714.459,3484644.547,330363.592,788.298,3808.715,1766.74,571.848,0.0,813.376,52.446,3542.737,0.0,10685.34,87.212,0.0,22.568,402097.00800000003,981242.341,535.379,1209.382,39600.333,80099.237,12565.775,342645.369,1929.443,866.937,-51.615,-0.006,0.18,0.091,0.06,0.271,0.0,0.0,1318.783,2.829,6.859,61.288000000000004,2.322,181.22,1.128,0.43700000000000006
1989,21557307781.0,45519220988912.0,45.772000000000006,36.525999999999996,912.773,542.881,0.0,0.0,0.0,10.543,0.0,781.737,1536.92,623747.769,160900.108,65304.291,26368.456,326.124,2858.453,613531.342,208796.083,1717.006,1890.9,0.0,71449.804,1185.399,1358.817,17049.545000000002,5256039.931,349.884,213.021,9878.092,115888.587,44028.134,2216939.327,501293.517,3428.912,7365.397,651.799,4821.492,115242.94499999999,31883.338,9960.976999999999,861530.76,895.3489999999999,5390.257,1564642.8660000002,160200.546,925.003,1690.8,0.0,1681.929,-364.40399999999994,36955.883,109948.528,12497.807,325116.592,2441.998,820.347,191.847,944.937,74634.045,138801.826,24943.852,506300.947,2871.449,1234.603,0.0,0.0,245.37599999999998,1037.791,35126.567,59323.476,12379.34,168331.253,993.4060000000001,378.233,254.984,3689.243,226809.31900000002,18700.966,7698.7,1397879.303,121.66399999999999,4477.97,3630271.7029999997,334841.561,786.905,3783.706,1955.605,634.856,0.0,6507.872,188.864,3882.642,0.0,11685.212,92.14,0.0,24.657,409459.32,998291.877,57.225,-92.86000000000003,39507.474,79478.35,12564.51,337969.69299999997,1878.042,856.3679999999999,16882.525999999998,4.497,4.68,2.2849999999999997,1.581,6.753,0.039,0.014,471837.376,41.653,48.508,106.335,16.403,314.432,2.261,0.797
